County,Offense,AverageIncarcerationLength,TotalCasesYear,TotalIncarcerationAmount,MaxSentence,MinSentence,StdDevSentence,MedianSentence,ModeSentence,AverageProbation,TotalProbationInstances,TotalProbationMonthSum,MaxProbation,MinProbation,StdDevProbation,MedianProbation,ModeProbation,ID
ATL,POSS CDS/ANALOG - SCHD I II II,396.0578703703704,432,171097,6205,0,656.1894029974325,11.0,0,22.27314814814815,432,9622,60,0,25.972847169037287,0.0,0,177
ATL,POSS DEVICE TO DEFRAUD ADMINIS,311.6666666666667,3,935,540,30,259.14924914676743,365.0,30,20.0,3,60,60,0,34.64101615137755,0.0,0,178
ATL,POSS OF FLUNITRAZEPAM W/O PRES,364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,179
ATL,POSS OF WEAPON FOR UNLAWFUL PU,700.4941176470588,85,59542,3100,0,865.0249738141258,180.0,0,16.729411764705883,85,1422,60,0,23.239635803276,0.0,0,180
ATL,POSS SCHD I II III IV,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,181
ATL,POSS SCHEDULE V 4TH DEGREE,729.5,2,1459,1095,364,516.8950570473662,729.5,364,0.0,2,0,0,0,0.0,0.0,0,182
ATL,POSS/DIST - IMITATION CDS - IM,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,183
ATL,POSS/DIST W/IN 500 FT CERTAIN,2097.5,2,4195,3100,1095,1417.7490962790278,2097.5,1095,0.0,2,0,0,0,0.0,0.0,0,184
ATL,POSS/DIST WITHIN 500 FT CERTAI,1494.5454545454545,22,32880,5475,0,1436.2383980143186,1825.0,0,15.727272727272727,22,346,60,0,25.6889485561803,0.0,0,185
ATL,POSS/DIST/PWID - IMITATION CDS,118.0,3,354,354,0,204.38199529312752,0.0,0,28.0,3,84,60,0,30.199337741083,24.0,0,186
ATL,POSS/OBTAIN SYNTHETIC CANNABIN,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,187
ATL,POSSESSION OF A FALSE GOVERNME,180.0,2,360,180,180,0.0,180.0,180,0.0,2,0,0,0,0.0,0.0,0,188
ATL,POSSESSION OF FIREARM WHILE CO,2098.75,4,8395,3650,1095,1089.9187660861091,1825.0,1825,0.0,4,0,0,0,0.0,0.0,0,189
ATL,POSSESSION W/I DIST STEROIDS,45.0,2,90,90,0,63.63961030678928,45.0,0,60.0,2,120,60,60,0.0,60.0,60,190
ATL,PRESC/LEGEND DRUGS-DISTR/POSS,182.5,2,365,365,0,258.0939751330898,182.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,191
ATL,PRESC/LEGEND DRUGS-DISTRIBUTE,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,192
ATL,PRESC/LEGEND DRUGS-POSS WITHOU,0.0,2,0,0,0,0.0,0.0,0,60.0,2,120,60,60,0.0,60.0,60,193
ATL,PROHIBITED WEAPONS AND DEVICES,220.54545454545453,11,2426,1825,0,555.7915730984707,0.0,0,24.0,11,264,60,0,22.768399153212332,24.0,0,194
ATL,PROMOTE GAMBLING BY ACCEPTING,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,195
ATL,PROMOTE PROST: EXCEPT SOLICT O,547.5,6,3285,1095,0,599.7562004681569,547.5,0,6.0,6,36,24,0,10.039920318408907,0.0,0,196
ATL,PROSTITUTION - COMPEL ANOTHER,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,197
ATL,PROSTITUTION - PROMOTE CHILD P,1432.0,1,1432,1432,1432,,1432.0,1432,0.0,1,0,0,0,,0.0,0,198
ATL,PROSTITUTION ENAGE AS PATRON 4,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,199
ATL,PROSTITUTION ENGAGE AS PATRON,304.6,5,1523,540,0,233.14115895740073,222.0,540,0.0,5,0,0,0,0.0,0.0,0,200
ATL,PROSTITUTION OFFER SEX IN 2N,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,201
ATL,PROSTITUTION OFFER SEX IN EXCH,50.0,2,100,100,0,70.71067811865476,50.0,0,0.0,2,0,0,0,0.0,0.0,0,202
ATL,PROSTITUTION-ENGAGE CONDUCT MA,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,203
ATL,RACKETEERING-EMPLOYEE OF ENTER,2068.3333333333335,3,6205,2555,1825,421.46569650842684,1825.0,1825,0.0,3,0,0,0,0.0,0.0,0,204
ATL,RECEIVING STOLEN PROPERTY-VAL,547.5,2,1095,1095,0,774.2819253992695,547.5,0,0.0,2,0,0,0,0.0,0.0,0,205
ATL,RECEIVING STOLEN PROPERTY-VALU,154.85714285714286,7,1084,540,0,219.3288463862947,0.0,0,13.714285714285714,7,96,60,0,22.373453657659308,0.0,0,206
ATL,RECEIVNG STOLEN PROP-KNOW PROP,357.5192307692308,52,18591,1825,0,552.8193510696271,0.0,0,23.192307692307693,52,1206,60,0,25.650011246061414,12.0,0,207
ATL,RECKLESS DEATH BY AUTO OR VESS,1825.0,3,5475,2190,1460,365.0,1825.0,1460,0.0,3,0,0,0,0.0,0.0,0,208
ATL,REFUSE TO ALLOW BLOOD ETC SAMP,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,209
ATL,REG OF SEX OFF-NOTICE OF CHANG,75.83333333333333,6,455,365,0,146.16486125832932,0.0,0,4.0,6,24,24,0,9.797958971132712,0.0,0,210
ATL,REGISTRATION OF SEX OFFENDER-V,231.36363636363637,11,2545,1825,0,553.6970783248314,0.0,0,8.181818181818182,11,90,60,0,18.25277064896276,0.0,0,211
ATL,REGISTRATION OF SEX OFFENDERS-,517.0833333333334,12,6205,1825,0,785.2835571635987,0.0,0,4.0,12,48,48,0,13.856406460551018,0.0,0,212
ATL,REMOVE MOTOR VEHICLE TRADEMARK,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,213
ATL,RESIST ARR/ELUD-AFTER INSTRUCT,429.09090909090907,33,14160,1825,0,625.9953256433092,0.0,0,18.181818181818183,33,600,60,0,19.927140012829465,12.0,0,214
ATL,RESIST ARR/ELUD-CAUSE RISK OF,446.0,9,4014,1460,0,599.1558645294227,0.0,0,13.333333333333334,9,120,60,0,22.0,0.0,0,215
ATL,RESIST ARR/ELUD-FLIGHT PREVENT,230.31428571428572,35,8061,545,0,231.00289932335983,180.0,0,14.4,35,504,60,0,23.24701119309243,0.0,0,216
ATL,RESIST ARR/ELUD-MV OP- RISK OF,804.3461538461538,26,20913,2190,0,869.3286578645703,180.0,0,27.807692307692307,26,723,60,0,30.400025303633193,1.5,0,217
ATL,RESIST ARR/ELUD-PREVENTS OFFIC,60.0,12,720,360,0,140.12980994907414,0.0,0,10.0,12,120,60,0,19.031075066370217,0.0,0,218
ATL,RESIST ARR/ELUD-USE/THREATEN F,107.09302325581395,43,4605,1460,0,280.8719259016285,0.0,0,25.813953488372093,43,1110,60,0,22.773476441594955,24.0,0,219
ATL,RIOT - COMMISSION OF A CRIME,113.66666666666667,3,341,180,0,98.89556781440376,161.0,0,40.0,3,120,60,24,18.33030277982336,36.0,24,220
ATL,RIOT-PREVENT/COERCE OFFICIAL A,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,221
ATL,"ROBBERY BY FORCE, BI, THREAT O",1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,222
ATL,ROBBERY-BI,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,223
ATL,ROBBERY-BI/FEAR/WHILE 1ST/2ND,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,224
ATL,ROBBERY-INFLICTS BI OR USES FO,1195.7692307692307,52,62180,6020,0,1271.212322639601,1095.0,1825,19.615384615384617,52,1020,60,0,28.419928002940253,0.0,0,225
ATL,ROBBERY-THREAT,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,226
ATL,ROBBERY-THREAT OR FEAR OF BI,1006.0869565217391,23,23140,2920,0,952.6076132501431,1095.0,1825,23.47826086956522,23,540,60,0,29.940652760870723,0.0,0,227
ATL,ROBBERY-THREAT OR FEAR OF BI -,3024.285714285714,7,21170,4380,1825,808.3544425324233,2920.0,2920,0.0,7,0,0,0,0.0,0.0,0,228
ATL,SERVE/MAKE AVAIL ALCOHOLIC BEV,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,229
ATL,SEX ASSAULT 4 YR>VICTIM,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,230
ATL,SEXUAL ASSAULT-VIC < 13 & DEF,2424.285714285714,7,16970,4195,0,1384.200818075869,2555.0,1825,0.0,7,0,0,0,0.0,0.0,0,231
ATL,SHOPLIFTING-CONCEAL MERCH-RETA,301.7857142857143,14,4225,1460,0,569.7827087274895,0.0,0,17.0,14,238,60,0,23.27758909007017,0.0,0,232
ATL,SHOPLIFTING-CONCEAL MERCHANDIS,270.0,6,1620,545,30,219.93180761317814,195.0,30,30.0,6,180,60,0,32.863353450309965,30.0,0,233
ATL,SHOPLIFTING-REM/ALTER TAG/BUY,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,234
ATL,"SHOPLIFTING-RETAIL VALUE $75,0",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,235
ATL,SHOPLIFTING-RETAIL VALUE BETWE,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,236
ATL,SHOPLIFTING-TAKE MERCH W/O PAY,250.38095238095238,42,10516,1825,0,500.22053440754837,27.0,0,27.404761904761905,42,1151,60,0,27.826167298557195,29.5,0,237
ATL,SHOPLIFTING-TAKE MERCH W/OUT P,209.53571428571428,28,5867,563,0,199.5796475452487,180.0,0,18.0,28,504,60,0,27.22743714221618,0.0,0,238
ATL,SHOPLIFTING-TRANSFER OF CONTAI,97.46666666666667,15,1462,364,0,148.15333112626772,0.0,0,20.0,15,300,60,0,24.703961509962618,12.0,0,239
ATL,SHOPLIFTING-UNDER-RINGING - RE,0.0,4,0,0,0,0.0,0.0,0,18.0,4,72,36,0,15.491933384829668,18.0,0,240
ATL,"SIMPLE ASSAULT-PURP/KNOW B.I.,",0.0,9,0,0,0,0.0,0.0,0,1.3333333333333333,9,12,12,0,4.0,0.0,0,241
ATL,SIMPLE ASSAULT-PURPOSELY/KNOWI,25.28409090909091,88,2225,354,0,66.44658192667829,0.0,0,9.386363636363637,88,826,60,0,14.172526294468396,0.0,0,242
ATL,SIMPLE ASSAULT-THREAT OF SBI B,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,243
ATL,SPECIAL SENTENCE PSL/CSL - VIO,270.1818181818182,22,5944,1095,0,248.72104021203327,365.0,365,0.0,22,0,0,0,0.0,0.0,0,244
ATL,SPECULATE/WAGER OFFICIAL ACTIO,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,245
ATL,STALKING WHILE ON PAROLE OR PR,203.0,1,203,203,203,,203.0,203,0.0,1,0,0,0,,0.0,0,246
ATL,STALKING-ENGAGE CONDUCT REASON,99.83333333333333,6,599,540,0,216.92433396617048,0.0,0,8.0,6,48,24,0,12.393546707863734,0.0,0,247
ATL,STALKING-STALKING IN VIOLATION,730.0,2,1460,1460,0,1032.3759005323593,730.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,248
ATL,TAMPERING WITH PHYSICAL EVIDEN,144.0,5,720,540,0,234.69128658729537,0.0,0,15.6,5,78,60,0,26.015380066414558,0.0,0,249
ATL,TAMPERING WITH RECORDS-DESTROY,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,250
ATL,TERRORISTIC THREATS-THREAT TO,187.320987654321,81,15173,1825,0,417.3021036120143,0.0,0,24.88888888888889,81,2016,60,0,22.98695282111137,24.0,0,251
ATL,TERRORISTIC THREATS-THREATEN I,201.45,40,8058,1460,0,438.09950573251837,0.0,0,23.7,40,948,60,0,22.81497483941363,24.0,0,252
ATL,THEFT BY DECEPTION-FALSE IMPR-,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,253
ATL,THEFT BY DECEPTION-VALUE $200-,216.0,5,1080,540,0,295.7701810527897,0.0,0,2.4,5,12,12,0,5.366563145999495,0.0,0,254
ATL,THEFT BY DECEPTION-VALUE $500-,308.04545454545456,22,6777,1460,0,527.9403354882992,0.0,0,24.545454545454547,22,540,60,0,26.310829334320502,18.0,0,255
ATL,THEFT BY DECEPTION-VALUE $7500,547.5,2,1095,1095,0,774.2819253992695,547.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,256
ATL,THEFT BY DECEPTION-VALUE LESS,0.0,4,0,0,0,0.0,0.0,0,12.0,4,48,36,0,16.97056274847714,6.0,0,257
ATL,THEFT BY EXTORTION-VALUE $7500,3285.0,1,3285,3285,3285,,3285.0,3285,0.0,1,0,0,0,,0.0,0,258
ATL,THEFT BY UNLAWFL TAKNG-IMMOVBL,547.5,2,1095,1095,0,774.2819253992695,547.5,0,0.0,2,0,0,0,0.0,0.0,0,259
ATL,THEFT BY UNLAWFL TAKNG-MOVABLE,231.35106382978722,188,43494,1825,0,410.3198363151952,0.0,0,23.170212765957448,188,4356,60,0,24.945561390948264,12.0,0,260
ATL,THEFT BY UNLAWFL TAKNG-VALUE $,376.57142857142856,21,7908,1825,0,643.8617531293943,30.0,0,23.428571428571427,21,492,60,0,29.51028876268653,0.0,0,261
ATL,THEFT BY UNLAWFUL TAKNG-MOVABL,0.025,40,1,1,0,0.15811388300841897,0.0,0,4.8,40,192,24,0,7.0862814377771235,0.0,0,262
ATL,THEFT CREDIT CARDS-TAKING,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,263
ATL,THEFT FROM THE PERSON,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,264
ATL,THEFT OF PROP LOST MISLAID/DEL,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,265
ATL,THEFT OF PROP LOST/MISLAID/ETC,430.8333333333333,6,2585,1460,0,666.0061311029101,15.0,0,20.0,6,120,60,0,22.342784070030305,18.0,0,266
ATL,THEFT OF SERVICES-ELECTRIC MET,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,267
ATL,THEFT OF SERVICES-KNOW SERVCES,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,268
ATL,THEFT-FROM THE PERSON OF ANOTH,142.06896551724137,29,4120,1095,0,335.4142354754877,0.0,0,24.0,29,696,60,0,23.567532145487178,24.0,0,269
ATL,THEFT-VALUE $75000+,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,270
ATL,THEFT-VALUE LESS THAN $200,20.75,4,83,83,0,41.5,0.0,0,3.0,4,12,12,0,6.0,0.0,0,271
ATL,THROWING BODILY FLUID AT LAW E,129.85714285714286,14,1818,545,0,218.90667387754965,0.0,0,17.142857142857142,14,240,60,0,25.657079223592742,0.0,0,272
ATL,TRADEMARK COUNT:DISP ETC CNTFE,32.0,1,32,32,32,,32.0,32,0.0,1,0,0,0,,0.0,0,273
ATL,UNLAW TAKING MEANS CONVEYANCE-,358.0,7,2506,1460,0,508.4850046953204,180.0,0,18.857142857142858,7,132,60,0,24.84236013632475,0.0,0,274
ATL,UNLAW TAKING MEANS OF CONVEYAN,312.8888888888889,9,2816,564,0,257.3773710160066,412.0,0,4.0,9,36,24,0,8.48528137423857,0.0,0,275
ATL,UNLAWFUL POSS WEAP - OTHER WEA,134.6875,32,4310,610,0,206.12045296144746,0.0,0,14.8125,32,474,60,0,20.38886081077828,0.0,0,276
ATL,UNLAWFUL POSS WEAP - RIFLES/SH,486.42857142857144,7,3405,1825,0,797.9490077991319,0.0,0,12.0,7,84,48,0,18.33030277982336,0.0,0,277
ATL,UNLAWFUL POSS WEAPON - HANDGUN,221.5,8,1772,1460,0,506.5240087385507,0.0,0,22.5,8,180,60,0,26.78485712914242,12.0,0,278
ATL,UNLAWFUL POSS WEAPON- PRIOR CO,5840.0,1,5840,5840,5840,,5840.0,5840,0.0,1,0,0,0,,0.0,0,279
ATL,UNLAWFUL POSS WEAPON-HANDGUNS,1175.9396551724137,116,136409,3650,0,932.3745775430469,1825.0,1825,8.275862068965518,116,960,60,0,17.00106708001208,0.0,0,280
ATL,UNLAWFUL POSSESSION OF WEAPON,259.0,1,259,259,259,,259.0,259,0.0,1,0,0,0,,0.0,0,281
ATL,UNLAWFUL POSSESSION OF WEAPONS,456.25,4,1825,1825,0,912.5,0.0,0,24.0,4,96,48,0,19.595917942265423,24.0,24,282
ATL,UNLAWFUL TAKING OF A MEANS OF,90.0,2,180,180,0,127.27922061357856,90.0,0,0.0,2,0,0,0,0.0,0.0,0,283
ATL,UNSWORN FALSIFICTN AUTH-FALSE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,284
ATL,USE/POSS W/INTENT TO USE DRUG,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,285
ATL,USE/POSS W/INTEUSE/POSS W/INT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,286
ATL,USE/POSSESS ELECTRONIC COMMUNI,52.5,2,105,105,0,74.24621202458749,52.5,0,0.0,2,0,0,0,0.0,0.0,0,287
ATL,VIOLATION OF FIREARMS REGULATI,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,288
ATL,VIOLATION OF PUBLIC HEALTH/SAF,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,289
ATL,VIOLATION OF REG PROVISION - F,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,290
ATL,WANDERING/PROWLING TO OBTAIN/S,0.42857142857142855,28,12,12,0,2.267786838055364,0.0,0,2.7857142857142856,28,78,12,0,5.028490259085155,0.0,0,291
ATL,WEAPON POSS UNLAW PURPOSE-OTHE,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,292
ATL,WEAPON POSSESSION EXCEPT FIREA,90.0,1,90,90,90,,90.0,90,60.0,1,60,60,60,,60.0,60,293
ATL,WEAPONS-MANU/TRANS/DISP/DEFACE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,294
ATL,WEAPONS-MANU/TRANSPO/DISP /DEF,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,295
ATL,WITNESS TAMPERING-OBSTRUCT OFF,2007.5,2,4015,2555,1460,774.2819253992695,2007.5,1460,0.0,2,0,0,0,0.0,0.0,0,296
ATL,WITNESS TAMPERING-RET AGAINST,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,297
ATL,WITNESS TAMPERING-TO CAUSE FLS,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,298
ATL,WITNESS TAMPERING-WITHHOLD TES,3285.0,2,6570,6570,0,4645.691552395617,3285.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,299
ATL,WITNESS TAMPRING-CAUSE FALSE T,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,300
BER,ABC ACT UNLAWFULLY MANUFACTURE,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,301
BER,ACCOMPLICE LIABILITY-2ND DEGRE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,302
BER,ACCOMPLICE LIABILITY-OWN CONDU,1474.0384615384614,26,38325,5475,0,1747.372896224941,1095.0,0,13.846153846153847,26,360,60,0,20.559557014084337,0.0,0,303
BER,AGG ARSON-DANGER OF BI,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,304
BER,AGG ARSON-PURP DESTROY STRUCTU,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,305
BER,AGG ARSON-PURPOSE OR KNOWING D,1642.5,2,3285,1825,1460,258.0939751330898,1642.5,1460,0.0,2,0,0,0,0.0,0.0,0,306
BER,AGG ASSAULT,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,307
BER,AGG ASSAULT - ON DOMESTIC VIOL,301.84615384615387,52,15696,1825,0,481.8691297647227,0.0,0,28.153846153846153,52,1464,60,0,19.543199625028404,30.0,36,308
BER,AGG ASSAULT - STRANGLE DOMESTI,184.6304347826087,46,8493,1460,0,342.46708576287716,0.0,0,25.0,46,1150,60,0,17.76888666555486,24.0,24,309
BER,AGG ASSAULT W/ FIREARM,180.0,3,540,540,0,311.7691453623979,0.0,0,32.0,3,96,60,0,30.199337741083,36.0,0,310
BER,AGG ASSAULT-ASSAULT ON A HEALT,179.0,1,179,179,179,,179.0,179,36.0,1,36,36,36,,36.0,36,311
BER,AGG ASSAULT-ATTEMPT/CAUSE BI W,297.22727272727275,22,6539,2190,0,561.4586387529388,85.0,0,26.181818181818183,22,576,60,0,16.410323010187867,24.0,24,312
BER,AGG ASSAULT-ATTEMPT/CAUSE SBI,1901.842105263158,19,36135,4745,0,1384.965112402872,1460.0,1095,6.947368421052632,19,132,60,0,17.11878008442621,0.0,0,313
BER,AGG ASSAULT-ATTEMPT/CAUSE SIGN,305.875,24,7341,1460,0,474.00351425041055,0.0,0,26.0,24,624,60,0,20.834753574778347,24.0,0,314
BER,AGG ASSAULT-CAUSE INJURY WITH,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,315
BER,AGG ASSAULT-EMERGENCY 1ST AID/,81.0,1,81,81,81,,81.0,81,18.0,1,18,18,18,,18.0,18,316
BER,AGG ASSAULT-ON LAW ENFORCEMENT,51.125,8,409,364,0,127.39750782491784,0.0,0,32.25,8,258,60,18,13.19902593808671,30.0,24,317
BER,AGG ASSAULT-POINT/DISPLAY FIRE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,318
BER,AGG ASSLT SBI,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,319
BER,AGG SEX ASSAULT-V>=13 & <16-D,4136.666666666667,3,12410,5475,1825,2010.2632497594275,5110.0,1825,0.0,3,0,0,0,0.0,0.0,0,320
BER,AGG SEX ASSAULT-VIC >=13 & <16,3893.3333333333335,3,11680,6570,1825,2430.2897632449785,3285.0,1825,0.0,3,0,0,0,0.0,0.0,0,321
BER,AGGRAVATED CRIMINAL SEXUAL CON,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,322
BER,AGGRAVATED MANSLAUGHTER-EXTREM,7300.0,1,7300,7300,7300,,7300.0,7300,0.0,1,0,0,0,,0.0,0,323
BER,AGGRAVATED SEXUAL ASSAULT - VI,2281.25,4,9125,2920,1825,459.28159481230404,2190.0,2190,0.0,4,0,0,0,0.0,0.0,0,324
BER,ARSON-RECKLESS DANGER OF DEATH,608.3333333333334,3,1825,1825,0,1053.6642412710669,0.0,0,32.0,3,96,60,0,30.199337741083,36.0,0,325
BER,ARSON-RECKLESS DANGER TO BLDG/,0.0,3,0,0,0,0.0,0.0,0,28.0,3,84,36,24,6.928203230275509,24.0,24,326
BER,ASSAULT BY AUTO/VESSEL BI VIOL,94.28571428571429,7,660,540,0,201.5653031366545,0.0,0,15.428571428571429,7,108,48,0,16.5615734242165,12.0,12,327
BER,ASSAULT BY AUTO/VESSEL SBI VIO,182.0,2,364,364,0,257.3868683519033,182.0,0,42.0,2,84,48,36,8.48528137423857,42.0,36,328
BER,ASSAULT BY AUTO/VESSEL-RECKLES,78.0,6,468,360,0,144.74805698177784,0.0,0,20.0,6,120,60,0,23.5966099260042,12.0,0,329
BER,ATT CAUSE PURR/ KNOWLY BODILY,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,330
BER,"BAD CHECKS-VALUE $1,000-<$75,0",0.0,2,0,0,0,0.0,0.0,0,42.0,2,84,48,36,8.48528137423857,42.0,36,331
BER,BAIL JUMPING -UNDERLYING OFFEN,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,332
BER,BIAS INTIMIDATION-UNDERLYING O,584.0,5,2920,2555,0,1113.100399784314,0.0,0,26.4,5,132,60,0,31.06122985330748,12.0,0,333
BER,BURGLARY TOOLS - MANUFACTURE/P,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,334
BER,BURGLARY-ENTERING STRUCTURE ET,415.85537190082647,242,100637,1825,0,583.5702318576934,86.0,0,25.3099173553719,242,6125,60,0,24.390134407679607,24.0,0,335
BER,BURGLARY-NO BI AND/OR UNARMED,762.7142857142857,14,10678,1825,0,785.2631532042108,403.0,0,4.357142857142857,14,61,24,0,7.702218889656138,0.0,0,336
BER,BURGLARY-REMAIN IN STRUCTURE E,194.33333333333334,6,1166,438,0,214.58953065484502,182.0,0,24.5,6,147,48,0,17.014699527173555,25.5,0,337
BER,CARJACKING-INFLICT BI OR USES,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,338
BER,CARJACKING-THREATEN OCCUPANT /,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,339
BER,CAUSING DEATH WHILE DRIVING W/,0.0,1,0,0,0,,0.0,0,48.0,1,48,48,48,,48.0,48,340
BER,CDS - MANU/DIST/PWID - HEROIN/,552.6111111111111,18,9947,2920,0,960.8224503235506,0.0,0,31.833333333333332,18,573,60,0,27.164531372837672,36.0,60,341
BER,CDS - MANU/DIST/PWID - LSD - <,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,342
BER,CDS - MANU/DIST/PWID - MARIJ >,730.0,2,1460,1460,0,1032.3759005323593,730.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,343
BER,CDS - MANU/DIST/PWID - MARIJ<1,135.0,5,675,540,0,233.82685902179844,0.0,0,7.2,5,36,12,0,6.572670690061994,12.0,12,344
BER,CDS - MANU/DIST/PWID - MARIJ=/,0.0,6,0,0,0,0.0,0.0,0,22.0,6,132,24,12,4.898979485566356,24.0,24,345
BER,CDS - MANU/DIST/PWID - METH -,949.0,5,4745,4745,0,2122.0285106473,0.0,0,7.2,5,36,36,0,16.099689437998485,0.0,0,346
BER,CDS - MANU/DIST/PWID - OTHER S,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,347
BER,CDS - MANU/DIST/PWID - SCHD I,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,348
BER,CDS - MANU/DIST/PWID -MARI =/>,1277.5,2,2555,2555,0,1806.6578259316288,1277.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,349
BER,CDS/ANALOG - DISTRIBUTE ON/NEA,296.0,12,3552,1825,0,636.0961905532555,0.0,0,32.166666666666664,12,386,60,0,26.002913589663663,35.5,60,350
BER,CERT PERSON NOT TO HAVE WEAP P,364.0,1,364,364,364,,364.0,364,48.0,1,48,48,48,,48.0,48,351
BER,CERTAIN PERSONS NOT TO HAVE WE,0.0,2,0,0,0,0.0,0.0,0,24.0,2,48,36,12,16.97056274847714,24.0,12,352
BER,CIGARETTE ACT - UNLAWFUL TRANS,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,353
BER,CIRCULATE FALSE REPORT OF IMPE,0.0,4,0,0,0,0.0,0.0,0,36.0,4,144,60,24,16.97056274847714,30.0,24,354
